ld;1;2022 01 26 20 35
ld;2;2022 01 26 20 39;FA;P1;0.00;1.00;5.00;12.00;8.00;6.00;10.00;3.00;P2;5.00;6.00;0.00;1.00;12.00;10.00;3.00;8.00
ld;2;2022 01 26 20 39;OM;P1;0.00;3.00;10.00;5.00;8.00;6.00;12.00;1.00;P2;0.00;7.00;6.00;10.00;5.00;12.00;1.00;3.00
ld;2;2022 01 26 20 39;OM;P1;8.00;1.00;0.00;5.00;12.00;3.00;6.00;10.00;P2;3.00;6.00;0.00;12.00;10.00;5.00;1.00;9.00
ld;2;2022 01 26 20 39;FA;P1;8.00;10.00;0.00;1.00;6.00;5.00;12.00;3.00;P2;3.00;8.00;0.00;12.00;6.00;10.00;5.00;1.00
ld;2;2022 01 26 20 39;OM;P1;3.00;0.00;5.00;8.00;10.00;1.00;12.00;6.00;P2;4.00;10.00;1.00;0.00;6.00;12.00;8.00;3.00
ld;2;2022 01 26 20 39;OM;P1;3.00;1.00;5.00;10.00;12.00;0.00;6.00;8.00;P2;7.00;3.00;5.00;0.00;10.00;1.00;8.00;12.00
ld;2;2022 01 26 20 39;OM;P1;1.00;6.00;5.00;8.00;10.00;3.00;12.00;0.00;P2;8.00;10.00;3.00;0.00;7.00;5.00;12.00;1.00
ld;2;2022 01 26 20 39;OM;P1;0.00;6.00;5.00;3.00;12.00;10.00;8.00;1.00;P2;8.00;0.00;6.00;3.00;10.00;4.00;12.00;1.00
ld;2;2022 01 26 20 39;FA;P1;5.00;10.00;6.00;3.00;1.00;0.00;8.00;12.00;P2;8.00;3.00;0.00;6.00;1.00;5.00;10.00;12.00
ld;2;2022 01 26 20 39;FA;P1;6.00;8.00;3.00;12.00;0.00;5.00;10.00;1.00;P2;0.00;8.00;10.00;6.00;1.00;5.00;3.00;12.00
ld;1;2022 01 27 13 02
ld;1;2022 01 27 13 02;FA;P1;7.00;10.00;5.00;12.00;1.00;8.00;3.00;0.00;P2;7.00;5.00;0.00;12.00;8.00;3.00;10.00;1.00
ld;1;2022 01 27 13 02;OM;P1;3.00;5.00;8.00;10.00;0.00;1.00;7.00;12.00;P2;1.00;6.00;12.00;0.00;5.00;10.00;8.00;3.00
ld;1;2022 01 27 13 02;OM;P1;12.00;7.00;1.00;3.00;8.00;10.00;0.00;5.00;P2;7.00;8.00;1.00;0.00;4.00;12.00;3.00;10.00
ld;1;2022 01 27 13 02;FA;P1;3.00;10.00;5.00;0.00;1.00;12.00;7.00;8.00;P2;0.00;3.00;7.00;10.00;5.00;8.00;1.00;12.00
ld;1;2022 01 27 13 02;OM;P1;12.00;0.00;10.00;7.00;3.00;8.00;1.00;5.00;P2;0.00;10.00;3.00;4.00;7.00;12.00;1.00;8.00
ld;1;2022 01 27 13 02;OM;P1;10.00;0.00;8.00;1.00;3.00;7.00;12.00;5.00;P2;12.00;3.00;10.00;1.00;5.00;8.00;6.00;0.00
ld;1;2022 01 27 13 02;OM;P1;5.00;0.00;8.00;12.00;1.00;3.00;10.00;7.00;P2;7.00;12.00;10.00;5.00;0.00;3.00;9.00;1.00
ld;1;2022 01 27 13 02;OM;P1;3.00;1.00;5.00;12.00;0.00;8.00;10.00;7.00;P2;6.00;3.00;7.00;12.00;0.00;10.00;8.00;1.00
ld;1;2022 01 27 13 02;FA;P1;12.00;3.00;7.00;1.00;0.00;10.00;5.00;8.00;P2;12.00;1.00;3.00;0.00;8.00;7.00;5.00;10.00
ld;1;2022 01 27 13 09
ld;1;2022 01 27 13 09;OM;P1;8.00;12.00;0.00;5.00;1.00;10.00;7.00;3.00;P2;6.00;0.00;12.00;10.00;1.00;8.00;3.00;5.00
ld;1;2022 01 27 13 15
ld;1;2022 01 27 13 15;FA;P1;7.00;10.00;8.00;3.00;1.00;5.00;12.00;0.00;P2;10.00;1.00;0.00;3.00;8.00;12.00;5.00;7.00
ld;1;2022 01 27 13 15;OM;P1;12.00;0.00;10.00;8.00;1.00;5.00;7.00;3.00;P2;8.00;0.00;7.00;10.00;12.00;6.00;1.00;3.00
ld;1;2022 01 27 13 15;OM;P1;10.00;5.00;12.00;7.00;8.00;3.00;0.00;1.00;P2;0.00;1.00;7.00;9.00;10.00;5.00;12.00;3.00
ld;1;2022 01 27 13 15;FA;P1;12.00;10.00;7.00;3.00;8.00;1.00;5.00;0.00;P2;10.00;7.00;8.00;0.00;12.00;3.00;5.00;1.00
ld;1;2022 01 27 13 15;OM;P1;1.00;3.00;8.00;7.00;5.00;12.00;0.00;10.00;P2;3.00;4.00;1.00;0.00;12.00;10.00;7.00;8.00
ld;1;2022 01 27 13 15;OM;P1;1.00;12.00;5.00;10.00;3.00;8.00;0.00;7.00;P2;3.00;1.00;10.00;9.00;0.00;12.00;5.00;7.00
ld;1;2022 01 27 13 15;OM;P1;10.00;3.00;5.00;0.00;8.00;1.00;7.00;12.00;P2;1.00;3.00;0.00;10.00;12.00;7.00;8.00;4.00
ld;1;2022 01 27 13 15;OM;P1;8.00;1.00;10.00;7.00;3.00;12.00;5.00;0.00;P2;12.00;3.00;1.00;8.00;0.00;10.00;4.00;7.00
ld;1;2022 01 27 13 15;OM;P1;8.00;5.00;12.00;7.00;1.00;0.00;3.00;10.00;P2;4.00;10.00;8.00;1.00;12.00;7.00;0.00;3.00
ld;1;2022 01 27 13 15;FA;P1;0.00;10.00;1.00;5.00;8.00;7.00;3.00;12.00;P2;7.00;12.00;10.00;3.00;5.00;0.00;1.00;8.00
ld;1;2022 01 27 13 15;FA;P1;12.00;10.00;3.00;5.00;1.00;0.00;8.00;7.00;P2;12.00;5.00;0.00;1.00;3.00;7.00;10.00;8.00
ld;1;2022 01 27 13 15;FA;P1;3.00;7.00;12.00;8.00;1.00;10.00;0.00;5.00;P2;1.00;0.00;12.00;10.00;5.00;3.00;7.00;8.00
ld;1;2022 01 27 13 15;OM;P1;1.00;5.00;10.00;7.00;0.00;3.00;12.00;8.00;P2;4.00;1.00;12.00;8.00;10.00;7.00;0.00;3.00
ld;1;2022 01 27 13 15;OM;P1;0.00;10.00;8.00;3.00;12.00;7.00;5.00;1.00;P2;8.00;1.00;3.00;10.00;4.00;0.00;7.00;12.00
ld;1;2022 01 27 13 15;OM;P1;8.00;7.00;10.00;12.00;1.00;0.00;3.00;5.00;P2;0.00;1.00;10.00;12.00;3.00;6.00;8.00;5.00
ld;1;2022 01 27 13 15;FA;P1;7.00;12.00;10.00;1.00;3.00;0.00;5.00;8.00;P2;10.00;5.00;8.00;1.00;0.00;3.00;12.00;7.00
ld;1;2022 01 27 13 15;OM;P1;8.00;7.00;3.00;0.00;5.00;1.00;12.00;10.00;P2;6.00;8.00;12.00;3.00;10.00;7.00;1.00;0.00
ld;1;2022 01 27 13 15;FA;P1;7.00;3.00;0.00;12.00;1.00;5.00;8.00;10.00;P2;5.00;12.00;1.00;3.00;0.00;7.00;10.00;8.00
ld;1;2022 01 27 13 21
ld;1;2022 01 27 13 21;OM;P1;10.00;3.00;12.00;0.00;8.00;1.00;7.00;5.00;P2;12.00;8.00;0.00;3.00;7.00;10.00;1.00;4.00
ld;1;2022 01 27 13 21;FA;P1;8.00;12.00;10.00;3.00;5.00;1.00;0.00;7.00;P2;12.00;7.00;10.00;3.00;5.00;0.00;1.00;8.00
ld;1;2022 01 27 13 21;FA;P1;8.00;12.00;0.00;5.00;7.00;10.00;1.00;3.00;P2;10.00;1.00;5.00;0.00;3.00;12.00;7.00;8.00
ld;1;2022 01 27 13 21;FA;P1;0.00;7.00;8.00;5.00;12.00;1.00;3.00;10.00;P2;7.00;1.00;12.00;3.00;10.00;8.00;5.00;0.00
ld;1;2022 01 27 13 21;FA;P1;0.00;5.00;12.00;8.00;10.00;3.00;1.00;7.00;P2;3.00;8.00;12.00;5.00;7.00;1.00;10.00;0.00
ld;1;2022 01 27 13 21;FA;P1;3.00;10.00;5.00;8.00;0.00;7.00;1.00;12.00;P2;3.00;7.00;0.00;5.00;1.00;12.00;10.00;8.00
ld;1;2022 01 27 13 21;FA;P1;5.00;0.00;7.00;3.00;10.00;12.00;1.00;8.00;P2;1.00;8.00;12.00;3.00;5.00;7.00;0.00;10.00
ld;1;2022 01 27 13 21;OM;P1;0.00;12.00;5.00;8.00;10.00;7.00;1.00;3.00;P2;6.00;1.00;5.00;3.00;12.00;0.00;10.00;8.00
ld;1;2022 01 27 13 21;FA;P1;5.00;7.00;1.00;10.00;3.00;8.00;12.00;0.00;P2;5.00;7.00;1.00;0.00;10.00;12.00;3.00;8.00
ld;1;2022 01 27 13 21;OM;P1;1.00;0.00;7.00;8.00;10.00;3.00;12.00;5.00;P2;8.00;10.00;1.00;7.00;12.00;0.00;4.00;3.00
ld;1;2022 01 27 13 21;OM;P1;1.00;10.00;8.00;5.00;0.00;7.00;3.00;12.00;P2;9.00;3.00;1.00;5.00;0.00;10.00;12.00;7.00
ld;1;2022 01 27 13 21;FA;P1;12.00;8.00;1.00;5.00;0.00;10.00;3.00;7.00;P2;12.00;1.00;7.00;3.00;8.00;5.00;0.00;10.00
ld;1;2022 01 27 13 21;OM;P1;3.00;10.00;0.00;7.00;1.00;8.00;12.00;5.00;P2;8.00;3.00;7.00;10.00;12.00;1.00;6.00;0.00
ld;1;2022 01 27 13 21;OM;P1;12.00;1.00;5.00;3.00;8.00;0.00;7.00;10.00;P2;3.00;8.00;5.00;6.00;0.00;12.00;1.00;10.00
ld;1;2022 01 27 13 21;OM;P1;0.00;12.00;8.00;3.00;7.00;10.00;5.00;1.00;P2;9.00;5.00;1.00;10.00;7.00;3.00;12.00;0.00
ld;1;2022 01 27 13 21;FA;P1;1.00;8.00;10.00;0.00;5.00;3.00;7.00;12.00;P2;1.00;8.00;7.00;5.00;0.00;10.00;3.00;12.00
ld;1;2022 01 27 13 21;FA;P1;0.00;7.00;5.00;8.00;1.00;12.00;3.00;10.00;P2;3.00;1.00;5.00;8.00;0.00;7.00;10.00;12.00
ld;1;2022 01 27 13 21;OM;P1;1.00;8.00;12.00;7.00;5.00;10.00;0.00;3.00;P2;10.00;6.00;0.00;8.00;1.00;3.00;12.00;7.00
ld;1;2022 01 27 13 21;OM;P1;12.00;3.00;5.00;8.00;7.00;0.00;10.00;1.00;P2;6.00;1.00;12.00;0.00;10.00;8.00;3.00;5.00
ld;1;2022 01 27 13 29
ld;1;2022 01 27 13 29;OM;P1;10.00;0.00;1.00;8.00;12.00;5.00;3.00;7.00;P2;10.00;5.00;6.00;0.00;12.00;3.00;1.00;8.00
ld;1;2022 01 27 13 29;FA;P1;1.00;7.00;0.00;3.00;5.00;10.00;8.00;12.00;P2;12.00;3.00;7.00;8.00;1.00;10.00;0.00;5.00
ld;1;2022 01 27 13 29;OM;P1;1.00;7.00;0.00;10.00;12.00;3.00;8.00;5.00;P2;3.00;0.00;12.00;6.00;7.00;10.00;8.00;1.00
ld;1;2022 01 27 13 29;OM;P1;8.00;0.00;7.00;1.00;10.00;3.00;12.00;5.00;P2;3.00;1.00;0.00;5.00;10.00;12.00;9.00;7.00
ld;1;2022 01 27 13 29;OM;P1;8.00;0.00;10.00;5.00;1.00;12.00;7.00;3.00;P2;1.00;3.00;10.00;8.00;12.00;4.00;7.00;0.00
ld;1;2022 01 27 13 29;FA;P1;8.00;10.00;1.00;3.00;0.00;5.00;7.00;12.00;P2;0.00;5.00;10.00;12.00;3.00;7.00;8.00;1.00
ld;1;2022 01 27 13 29;FA;P1;0.00;1.00;12.00;8.00;3.00;10.00;7.00;5.00;P2;1.00;8.00;12.00;0.00;10.00;5.00;7.00;3.00
ld;1;2022 01 27 13 29;OM;P1;5.00;8.00;0.00;7.00;1.00;10.00;3.00;12.00;P2;12.00;9.00;3.00;1.00;5.00;0.00;10.00;7.00
ld;1;2022 01 27 13 29;FA;P1;1.00;10.00;3.00;7.00;12.00;8.00;0.00;5.00;P2;7.00;10.00;12.00;3.00;8.00;5.00;0.00;1.00
ld;1;2022 01 27 13 29;OM;P1;5.00;12.00;0.00;1.00;8.00;10.00;7.00;3.00;P2;8.00;10.00;3.00;12.00;0.00;5.00;6.00;1.00
ld;1;2022 01 27 13 29;FA;P1;3.00;0.00;12.00;10.00;7.00;8.00;5.00;1.00;P2;3.00;7.00;12.00;10.00;0.00;1.00;5.00;8.00
ld;1;2022 01 27 13 29;OM;P1;8.00;1.00;0.00;5.00;12.00;7.00;10.00;3.00;P2;4.00;8.00;10.00;7.00;12.00;3.00;1.00;0.00
ld;1;2022 01 27 13 29;OM;P1;10.00;7.00;8.00;5.00;3.00;1.00;12.00;0.00;P2;6.00;1.00;10.00;12.00;3.00;0.00;5.00;8.00
ld;1;2022 01 27 13 29;FA;P1;7.00;8.00;12.00;10.00;1.00;5.00;0.00;3.00;P2;0.00;10.00;7.00;5.00;8.00;12.00;3.00;1.00
ld;1;2022 01 27 13 29;OM;P1;5.00;10.00;3.00;8.00;12.00;7.00;0.00;1.00;P2;3.00;8.00;10.00;0.00;12.00;1.00;4.00;7.00
ld;1;2022 01 27 13 45
ld;1;2022 01 27 13 45;OM;P1;10.00;12.00;7.00;8.00;0.00;5.00;3.00;1.00;P2;1.00;12.00;9.00;10.00;7.00;0.00;3.00;5.00
ld;1;2022 01 27 13 45;OM;P1;5.00;1.00;3.00;0.00;12.00;8.00;10.00;7.00;P2;9.00;1.00;7.00;12.00;0.00;5.00;3.00;10.00
ld;1;2022 01 27 13 45;OM;P1;10.00;5.00;1.00;7.00;8.00;0.00;12.00;3.00;P2;10.00;7.00;12.00;4.00;3.00;0.00;1.00;8.00
ld;1;2022 01 27 13 45;OM;P1;7.00;10.00;3.00;0.00;5.00;8.00;12.00;1.00;P2;1.00;10.00;0.00;3.00;12.00;7.00;9.00;5.00
ld;1;2022 01 27 13 45;FA;P1;1.00;7.00;8.00;12.00;3.00;5.00;0.00;10.00;P2;1.00;12.00;0.00;3.00;7.00;10.00;5.00;8.00
ld;1;2022 01 27 13 45;OM;P1;8.00;10.00;7.00;1.00;3.00;5.00;0.00;12.00;P2;12.00;1.00;0.00;3.00;7.00;4.00;10.00;8.00
ld;1;2022 01 27 13 45;OM;P1;7.00;8.00;12.00;0.00;3.00;5.00;10.00;1.00;P2;4.00;12.00;10.00;3.00;1.00;7.00;0.00;8.00
ld;1;2022 01 27 13 45;FA;P1;12.00;3.00;1.00;8.00;7.00;0.00;10.00;5.00;P2;5.00;10.00;8.00;12.00;1.00;3.00;0.00;7.00
ld;1;2022 01 27 13 45;OM;P1;12.00;3.00;8.00;1.00;0.00;7.00;5.00;10.00;P2;3.00;0.00;12.00;1.00;5.00;8.00;6.00;10.00
ld;1;2022 01 27 13 45;FA;P1;7.00;1.00;3.00;0.00;5.00;12.00;10.00;8.00;P2;10.00;0.00;3.00;8.00;1.00;7.00;12.00;5.00
ld;1;2022 01 27 13 45;OM;P1;5.00;1.00;10.00;7.00;12.00;3.00;8.00;0.00;P2;7.00;1.00;9.00;12.00;10.00;3.00;0.00;5.00
ld;1;2022 01 27 13 45;OM;P1;5.00;10.00;3.00;0.00;12.00;8.00;1.00;7.00;P2;6.00;0.00;5.00;1.00;3.00;10.00;12.00;8.00
ld;1;2022 01 27 13 45;OM;P1;3.00;12.00;0.00;5.00;8.00;1.00;10.00;7.00;P2;0.00;12.00;1.00;8.00;3.00;10.00;4.00;7.00
ld;1;2022 01 27 13 45;OM;P1;10.00;0.00;7.00;3.00;12.00;5.00;8.00;1.00;P2;1.00;3.00;6.00;0.00;8.00;7.00;12.00;10.00
ld;1;2022 01 27 13 45;OM;P1;8.00;5.00;3.00;12.00;7.00;10.00;0.00;1.00;P2;1.00;6.00;12.00;5.00;3.00;8.00;10.00;0.00
ld;1;2022 01 27 13 45;OM;P1;5.00;0.00;1.00;3.00;7.00;8.00;12.00;10.00;P2;7.00;9.00;5.00;0.00;10.00;12.00;1.00;3.00
ld;1;2022 01 27 13 45;OM;P1;0.00;1.00;7.00;3.00;5.00;12.00;10.00;8.00;P2;10.00;8.00;6.00;12.00;3.00;1.00;7.00;0.00
ld;1;2022 01 27 13 51
ld;1;2022 01 27 13 51;OM;P1;7.00;10.00;3.00;1.00;8.00;5.00;0.00;12.00;P2;8.00;1.00;6.00;10.00;7.00;0.00;3.00;12.00
ld;1;2022 01 27 13 51;OM;P1;1.00;0.00;3.00;10.00;12.00;5.00;7.00;8.00;P2;8.00;12.00;0.00;10.00;6.00;1.00;7.00;3.00
ld;1;2022 01 27 13 51;FA;P1;1.00;12.00;8.00;3.00;0.00;10.00;5.00;7.00;P2;12.00;0.00;3.00;7.00;8.00;1.00;5.00;10.00
ld;1;2022 01 27 13 51;FA;P1;0.00;10.00;5.00;12.00;7.00;1.00;8.00;3.00;P2;5.00;8.00;10.00;12.00;1.00;3.00;7.00;0.00
ld;1;2022 01 27 13 51;OM;P1;1.00;12.00;3.00;7.00;10.00;0.00;8.00;5.00;P2;8.00;1.00;12.00;6.00;3.00;10.00;0.00;5.00
ld;1;2022 01 27 13 51;FA;P1;12.00;1.00;0.00;7.00;5.00;8.00;10.00;3.00;P2;12.00;10.00;0.00;8.00;3.00;5.00;7.00;1.00
ld;1;2022 01 27 13 51;OM;P1;5.00;8.00;1.00;12.00;7.00;10.00;0.00;3.00;P2;6.00;10.00;5.00;12.00;1.00;3.00;8.00;0.00
ld;1;2022 01 27 13 51;FA;P1;3.00;10.00;1.00;12.00;5.00;7.00;0.00;8.00;P2;10.00;5.00;0.00;3.00;7.00;12.00;8.00;1.00
ld;1;2022 01 27 13 51;OM;P1;12.00;8.00;1.00;0.00;3.00;5.00;10.00;7.00;P2;7.00;1.00;4.00;10.00;12.00;0.00;3.00;8.00
ld;1;2022 01 27 13 51;FA;P1;5.00;0.00;12.00;3.00;7.00;1.00;10.00;8.00;P2;5.00;8.00;12.00;0.00;1.00;7.00;3.00;10.00
ld;1;2022 01 27 13 51;OM;P1;7.00;0.00;8.00;5.00;10.00;12.00;1.00;3.00;P2;1.00;12.00;8.00;6.00;10.00;3.00;5.00;0.00
ld;1;2022 01 27 13 51;FA;P1;10.00;7.00;1.00;12.00;8.00;5.00;3.00;0.00;P2;7.00;10.00;12.00;0.00;8.00;3.00;1.00;5.00
ld;2;2022 01 28 23 42
ld;2;2022 01 28 23 42;OM;P1;12.00;3.00;1.00;6.00;10.00;5.00;8.00;0.00;P2;5.00;3.00;7.00;10.00;1.00;12.00;6.00;0.00
ld;2;2022 01 28 23 42;FA;P1;0.00;8.00;3.00;6.00;5.00;10.00;1.00;12.00;P2;8.00;12.00;5.00;6.00;1.00;3.00;0.00;10.00
ld;2;2022 01 28 23 42;FA;P1;8.00;3.00;0.00;5.00;6.00;10.00;12.00;1.00;P2;3.00;5.00;6.00;1.00;10.00;0.00;12.00;8.00
ld;2;2022 01 28 23 42;FA;P1;12.00;6.00;10.00;5.00;8.00;1.00;0.00;3.00;P2;12.00;8.00;3.00;10.00;1.00;0.00;5.00;6.00
ld;2;2022 01 28 23 42;FA;P1;0.00;12.00;5.00;8.00;3.00;10.00;1.00;6.00;P2;5.00;0.00;3.00;10.00;8.00;1.00;6.00;12.00
ld;2;2022 01 28 23 42;FA;P1;8.00;5.00;6.00;3.00;12.00;1.00;0.00;10.00;P2;8.00;1.00;6.00;12.00;10.00;0.00;5.00;3.00
ld;2;2022 01 28 23 42;FA;P1;8.00;10.00;6.00;1.00;3.00;0.00;5.00;12.00;P2;3.00;12.00;0.00;5.00;6.00;8.00;1.00;10.00
ld;2;2022 01 28 23 42;OM;P1;10.00;0.00;6.00;1.00;8.00;12.00;5.00;3.00;P2;6.00;10.00;0.00;9.00;3.00;12.00;5.00;1.00
ld;2;2022 01 28 23 45
ld;2;2022 01 28 23 45;FA;P1;12.00;0.00;10.00;3.00;6.00;5.00;1.00;8.00;P2;8.00;1.00;0.00;10.00;5.00;6.00;3.00;12.00
ld;2;2022 01 28 23 45;FA;P1;8.00;12.00;10.00;1.00;0.00;6.00;3.00;5.00;P2;3.00;0.00;1.00;12.00;5.00;10.00;8.00;6.00
ld;2;2022 01 28 23 45;FA;P1;10.00;0.00;3.00;8.00;6.00;12.00;5.00;1.00;P2;6.00;8.00;3.00;10.00;5.00;0.00;1.00;12.00
ld;2;2022 01 28 23 45;OM;P1;8.00;10.00;1.00;0.00;5.00;6.00;3.00;12.00;P2;7.00;12.00;5.00;10.00;8.00;3.00;0.00;1.00
ld;2;2022 01 28 23 45;FA;P1;10.00;8.00;0.00;1.00;3.00;6.00;12.00;5.00;P2;0.00;10.00;3.00;6.00;8.00;5.00;12.00;1.00
ld;2;2022 01 28 23 45;FA;P1;5.00;6.00;10.00;1.00;12.00;8.00;0.00;3.00;P2;3.00;12.00;8.00;5.00;0.00;1.00;10.00;6.00
ld;2;2022 01 28 23 45;OM;P1;3.00;8.00;10.00;0.00;1.00;12.00;5.00;6.00;P2;6.00;5.00;3.00;9.00;0.00;1.00;10.00;12.00
ld;2;2022 01 28 23 45;FA;P1;0.00;6.00;5.00;12.00;8.00;3.00;10.00;1.00;P2;1.00;3.00;8.00;6.00;5.00;10.00;12.00;0.00
ld;2;2022 01 28 23 45;OM;P1;5.00;0.00;12.00;6.00;8.00;3.00;10.00;1.00;P2;12.00;7.00;1.00;10.00;5.00;0.00;3.00;8.00
ld;2;2022 01 28 23 45;OM;P1;6.00;3.00;10.00;1.00;8.00;5.00;12.00;0.00;P2;10.00;7.00;3.00;5.00;6.00;1.00;0.00;12.00
ld;2;2022 01 28 23 45;OM;P1;8.00;6.00;1.00;12.00;3.00;0.00;5.00;10.00;P2;0.00;1.00;5.00;3.00;7.00;12.00;8.00;10.00
ld;2;2022 01 28 23 45;FA;P1;3.00;1.00;10.00;8.00;5.00;6.00;12.00;0.00;P2;5.00;8.00;1.00;6.00;3.00;12.00;0.00;10.00
ld;2;2022 01 28 23 45;OM;P1;1.00;10.00;3.00;5.00;8.00;12.00;6.00;0.00;P2;8.00;3.00;4.00;10.00;0.00;6.00;12.00;1.00
ld;2;2022 01 28 23 45;FA;P1;8.00;1.00;6.00;0.00;10.00;3.00;5.00;12.00;P2;5.00;10.00;6.00;3.00;12.00;1.00;8.00;0.00
ld;2;2022 01 28 23 57
ld;2;2022 01 28 23 57;FA;P1;1.00;3.00;10.00;0.00;8.00;6.00;5.00;12.00;P2;10.00;0.00;8.00;12.00;6.00;1.00;3.00;5.00
ld;2;2022 01 28 23 57;FA;P1;6.00;8.00;10.00;0.00;5.00;1.00;12.00;3.00;P2;3.00;1.00;6.00;0.00;10.00;5.00;8.00;12.00
ld;2;2022 01 28 23 57;OM;P1;5.00;6.00;8.00;10.00;0.00;12.00;3.00;1.00;P2;4.00;10.00;1.00;6.00;8.00;0.00;3.00;12.00
ld;2;2022 01 28 23 57;OM;P1;5.00;0.00;6.00;3.00;10.00;1.00;8.00;12.00;P2;5.00;10.00;8.00;7.00;12.00;3.00;0.00;1.00
ld;2;2022 01 28 23 57;OM;P1;1.00;6.00;10.00;0.00;3.00;12.00;5.00;8.00;P2;10.00;5.00;12.00;1.00;0.00;9.00;6.00;3.00
ld;2;2022 01 28 23 57;FA;P1;5.00;6.00;10.00;3.00;12.00;0.00;1.00;8.00;P2;3.00;0.00;8.00;12.00;1.00;5.00;10.00;6.00
ld;2;2022 01 28 23 57;OM;P1;5.00;8.00;0.00;12.00;10.00;1.00;3.00;6.00;P2;12.00;4.00;10.00;0.00;8.00;3.00;1.00;6.00
ld;2;2022 01 28 23 57;OM;P1;5.00;8.00;6.00;10.00;12.00;1.00;0.00;3.00;P2;1.00;12.00;4.00;10.00;6.00;3.00;0.00;8.00
ld;2;2022 01 28 23 57;FA;P1;1.00;3.00;12.00;8.00;0.00;5.00;6.00;10.00;P2;12.00;10.00;3.00;1.00;8.00;5.00;0.00;6.00
ld;2;2022 01 28 23 57;FA;P1;0.00;6.00;3.00;10.00;5.00;1.00;12.00;8.00;P2;12.00;10.00;1.00;3.00;6.00;8.00;5.00;0.00
ld;2;2022 01 28 23 57;FA;P1;5.00;0.00;10.00;12.00;6.00;8.00;3.00;1.00;P2;1.00;5.00;0.00;8.00;12.00;3.00;10.00;6.00
ld;2;2022 01 28 23 57;FA;P1;3.00;6.00;1.00;5.00;10.00;8.00;0.00;12.00;P2;10.00;3.00;12.00;8.00;0.00;5.00;6.00;1.00
ld;2;2022 01 29 00 07
ld;2;2022 01 29 00 07;FA;P1;10.00;6.00;1.00;12.00;8.00;3.00;5.00;0.00;P2;3.00;8.00;1.00;0.00;12.00;6.00;10.00;5.00
ld;2;2022 01 29 00 07;FA;P1;3.00;1.00;12.00;5.00;10.00;0.00;8.00;6.00;P2;6.00;10.00;5.00;0.00;1.00;12.00;3.00;8.00
ld;2;2022 01 29 00 07;OM;P1;5.00;6.00;10.00;12.00;0.00;3.00;1.00;8.00;P2;6.00;7.00;12.00;5.00;0.00;10.00;1.00;3.00
ld;2;2022 01 29 00 07;FA;P1;6.00;12.00;3.00;10.00;1.00;0.00;5.00;8.00;P2;3.00;0.00;6.00;12.00;8.00;1.00;5.00;10.00
ld;2;2022 01 29 00 07;FA;P1;0.00;5.00;10.00;8.00;3.00;12.00;1.00;6.00;P2;3.00;8.00;5.00;0.00;12.00;1.00;6.00;10.00
ld;2;2022 01 29 00 07;OM;P1;0.00;3.00;10.00;5.00;1.00;8.00;12.00;6.00;P2;0.00;8.00;3.00;4.00;12.00;6.00;1.00;10.00
ld;2;2022 01 29 00 07;FA;P1;5.00;3.00;6.00;0.00;1.00;8.00;12.00;10.00;P2;0.00;3.00;12.00;5.00;1.00;6.00;8.00;10.00
ld;2;2022 01 29 00 07;FA;P1;1.00;8.00;0.00;10.00;5.00;12.00;6.00;3.00;P2;6.00;10.00;1.00;3.00;12.00;8.00;0.00;5.00
ld;2;2022 01 29 00 07;FA;P1;10.00;5.00;12.00;8.00;0.00;3.00;1.00;6.00;P2;12.00;10.00;8.00;1.00;3.00;5.00;0.00;6.00
