ld;2;2022 09 06 11 29;OM;P1;0.00;6.00;12.00;9.00;7.00;2.00;11.00;4.00;P2;0.00;6.00;10.00;4.00;12.00;2.00;11.00;7.00
ld;2;2022 09 06 11 29;OM;P1;7.00;0.00;4.00;9.00;2.00;12.00;6.00;11.00;P2;2.00;5.00;7.00;11.00;12.00;9.00;0.00;4.00
ld;2;2022 09 06 11 29;OM;P1;4.00;11.00;9.00;12.00;7.00;2.00;0.00;6.00;P2;9.00;11.00;1.00;12.00;4.00;6.00;0.00;7.00
ld;2;2022 09 06 11 29;OM;P1;4.00;9.00;6.00;0.00;2.00;12.00;7.00;11.00;P2;11.00;7.00;4.00;0.00;12.00;10.00;2.00;6.00
ld;2;2022 09 06 11 29;FA;P1;4.00;9.00;2.00;11.00;0.00;7.00;6.00;12.00;P2;12.00;6.00;4.00;9.00;7.00;0.00;11.00;2.00
ld;2;2022 09 06 11 29;OM;P1;11.00;7.00;6.00;2.00;4.00;0.00;9.00;12.00;P2;1.00;7.00;0.00;4.00;12.00;6.00;9.00;11.00
ld;2;2022 09 06 11 29;OM;P1;4.00;9.00;11.00;0.00;12.00;2.00;6.00;7.00;P2;11.00;7.00;12.00;1.00;9.00;6.00;0.00;4.00
ld;2;2022 09 06 11 29;FA;P1;12.00;2.00;9.00;6.00;7.00;11.00;0.00;4.00;P2;9.00;11.00;2.00;6.00;12.00;0.00;4.00;7.00
ld;2;2022 09 06 11 29;FA;P1;4.00;9.00;6.00;11.00;12.00;2.00;0.00;7.00;P2;4.00;0.00;9.00;2.00;11.00;7.00;6.00;12.00
ld;2;2022 09 06 11 29;FA;P1;12.00;0.00;6.00;2.00;9.00;4.00;7.00;11.00;P2;6.00;11.00;4.00;9.00;7.00;0.00;12.00;2.00
ld;2;2022 09 06 11 29;OM;P1;11.00;7.00;9.00;0.00;6.00;12.00;2.00;4.00;P2;11.00;6.00;7.00;1.00;9.00;12.00;0.00;4.00
ld;2;2022 09 06 11 29;OM;P1;2.00;6.00;4.00;7.00;12.00;0.00;11.00;9.00;P2;2.00;12.00;10.00;4.00;0.00;6.00;11.00;7.00
ld;2;2022 09 06 11 29;FA;P1;12.00;6.00;4.00;2.00;0.00;9.00;7.00;11.00;P2;0.00;11.00;7.00;2.00;9.00;4.00;12.00;6.00
ld;2;2022 09 06 11 29;FA;P1;7.00;9.00;4.00;6.00;2.00;0.00;11.00;12.00;P2;6.00;2.00;12.00;4.00;11.00;7.00;9.00;0.00
ld;2;2022 09 06 11 29;OM;P1;4.00;11.00;2.00;7.00;0.00;12.00;9.00;6.00;P2;2.00;12.00;7.00;11.00;0.00;4.00;9.00;5.00
ld;2;2022 09 06 11 29;FA;P1;0.00;2.00;7.00;12.00;6.00;4.00;11.00;9.00;P2;9.00;11.00;7.00;0.00;6.00;2.00;12.00;4.00
ld;2;2022 09 06 11 29;FA;P1;7.00;4.00;2.00;6.00;0.00;12.00;9.00;11.00;P2;0.00;7.00;6.00;12.00;4.00;11.00;2.00;9.00
ld;2;2022 09 06 11 29;FA;P1;7.00;0.00;11.00;12.00;4.00;6.00;2.00;9.00;P2;4.00;7.00;2.00;6.00;9.00;0.00;12.00;11.00
ld;2;2022 09 06 11 29;FA;P1;2.00;11.00;6.00;12.00;0.00;7.00;9.00;4.00;P2;2.00;0.00;7.00;11.00;6.00;12.00;9.00;4.00
ld;2;2022 09 06 11 29;OM;P1;12.00;4.00;2.00;7.00;11.00;6.00;9.00;0.00;P2;7.00;6.00;1.00;12.00;0.00;11.00;9.00;4.00
ld;2;2022 09 06 11 36
ld;2;2022 09 06 11 36;FA;P1;2.00;6.00;4.00;12.00;11.00;7.00;9.00;0.00;P2;11.00;4.00;12.00;9.00;6.00;2.00;7.00;0.00
ld;2;2022 09 06 11 36;OM;P1;11.00;7.00;4.00;0.00;2.00;12.00;6.00;9.00;P2;1.00;12.00;0.00;7.00;4.00;6.00;9.00;11.00
ld;2;2022 09 06 11 36;OM;P1;12.00;4.00;11.00;6.00;7.00;0.00;9.00;2.00;P2;11.00;0.00;5.00;12.00;2.00;7.00;4.00;9.00
ld;2;2022 09 06 11 36;FA;P1;11.00;7.00;6.00;4.00;12.00;2.00;0.00;9.00;P2;6.00;7.00;2.00;11.00;9.00;0.00;4.00;12.00
ld;2;2022 09 06 11 36;FA;P1;4.00;9.00;7.00;2.00;11.00;12.00;6.00;0.00;P2;4.00;0.00;2.00;7.00;12.00;6.00;11.00;9.00
ld;2;2022 09 06 11 36;OM;P1;4.00;12.00;7.00;0.00;6.00;9.00;11.00;2.00;P2;10.00;4.00;0.00;11.00;2.00;6.00;12.00;7.00
ld;2;2022 09 06 11 36;FA;P1;0.00;12.00;9.00;4.00;11.00;6.00;2.00;7.00;P2;0.00;11.00;12.00;7.00;6.00;9.00;4.00;2.00
ld;2;2022 09 06 11 36;OM;P1;6.00;4.00;7.00;12.00;11.00;9.00;0.00;2.00;P2;0.00;5.00;9.00;4.00;12.00;11.00;2.00;7.00
ld;2;2022 09 06 11 36;OM;P1;0.00;2.00;7.00;9.00;11.00;12.00;6.00;4.00;P2;12.00;6.00;7.00;9.00;0.00;11.00;1.00;4.00
ld;2;2022 09 06 11 36;OM;P1;4.00;6.00;11.00;9.00;0.00;7.00;12.00;2.00;P2;11.00;12.00;1.00;7.00;0.00;6.00;9.00;4.00
ld;2;2022 09 06 11 36;FA;P1;4.00;2.00;0.00;11.00;7.00;12.00;9.00;6.00;P2;12.00;0.00;7.00;4.00;2.00;6.00;9.00;11.00
ld;2;2022 09 06 11 36;FA;P1;4.00;7.00;12.00;9.00;6.00;0.00;11.00;2.00;P2;9.00;6.00;11.00;7.00;4.00;2.00;0.00;12.00
ld;2;2022 09 06 11 36;FA;P1;0.00;7.00;6.00;12.00;4.00;2.00;11.00;9.00;P2;6.00;0.00;9.00;2.00;7.00;11.00;4.00;12.00
ld;2;2022 09 06 11 36;FA;P1;2.00;4.00;6.00;11.00;7.00;12.00;0.00;9.00;P2;4.00;0.00;11.00;2.00;9.00;6.00;7.00;12.00
ld;2;2022 09 06 11 36;OM;P1;0.00;11.00;2.00;9.00;4.00;12.00;6.00;7.00;P2;6.00;10.00;7.00;11.00;0.00;2.00;4.00;12.00
ld;2;2022 09 06 11 36;FA;P1;7.00;9.00;12.00;6.00;4.00;11.00;0.00;2.00;P2;12.00;11.00;9.00;7.00;4.00;6.00;0.00;2.00
ld;2;2022 09 06 11 36;FA;P1;0.00;7.00;2.00;6.00;12.00;11.00;9.00;4.00;P2;9.00;6.00;7.00;11.00;12.00;2.00;4.00;0.00
ld;2;2022 09 06 11 36;OM;P1;4.00;0.00;11.00;12.00;2.00;9.00;7.00;6.00;P2;4.00;2.00;11.00;5.00;7.00;9.00;0.00;12.00
ld;2;2022 09 06 11 36;OM;P1;4.00;2.00;7.00;0.00;9.00;6.00;12.00;11.00;P2;9.00;0.00;4.00;12.00;7.00;1.00;6.00;11.00
ld;2;2022 09 06 11 36;FA;P1;11.00;0.00;6.00;12.00;7.00;9.00;4.00;2.00;P2;7.00;2.00;0.00;4.00;11.00;6.00;9.00;12.00
ld;2;2022 09 06 11 44
ld;2;2022 09 06 11 44;OM;P1;2.00;7.00;4.00;12.00;6.00;0.00;11.00;9.00;P2;6.00;2.00;0.00;11.00;10.00;12.00;7.00;4.00
ld;2;2022 09 06 11 44;FA;P1;12.00;6.00;11.00;2.00;9.00;7.00;0.00;4.00;P2;2.00;0.00;12.00;6.00;4.00;9.00;7.00;11.00
ld;2;2022 09 06 11 44;FA;P1;4.00;6.00;2.00;9.00;0.00;7.00;12.00;11.00;P2;12.00;7.00;9.00;0.00;4.00;6.00;2.00;11.00
ld;2;2022 09 06 11 44;OM;P1;0.00;9.00;11.00;2.00;4.00;7.00;6.00;12.00;P2;11.00;5.00;0.00;4.00;7.00;9.00;2.00;12.00
ld;2;2022 09 06 11 44;OM;P1;2.00;9.00;7.00;11.00;6.00;0.00;12.00;4.00;P2;5.00;0.00;12.00;2.00;9.00;11.00;4.00;7.00
ld;2;2022 09 06 11 44;FA;P1;4.00;11.00;9.00;7.00;0.00;12.00;2.00;6.00;P2;6.00;0.00;4.00;2.00;7.00;12.00;9.00;11.00
ld;2;2022 09 06 11 44;OM;P1;12.00;11.00;7.00;9.00;2.00;4.00;6.00;0.00;P2;6.00;7.00;12.00;11.00;2.00;0.00;10.00;4.00
ld;2;2022 09 06 11 44;OM;P1;7.00;6.00;11.00;0.00;9.00;12.00;2.00;4.00;P2;9.00;7.00;5.00;2.00;12.00;11.00;4.00;0.00
ld;2;2022 09 06 11 44;OM;P1;12.00;4.00;7.00;2.00;0.00;6.00;9.00;11.00;P2;11.00;10.00;12.00;7.00;6.00;0.00;4.00;2.00
ld;2;2022 09 06 11 44;FA;P1;11.00;6.00;12.00;0.00;4.00;7.00;9.00;2.00;P2;12.00;0.00;2.00;7.00;6.00;4.00;9.00;11.00
ld;2;2022 09 06 11 44;OM;P1;4.00;11.00;0.00;9.00;6.00;12.00;7.00;2.00;P2;1.00;0.00;6.00;9.00;12.00;4.00;7.00;11.00
ld;2;2022 09 06 11 44;FA;P1;7.00;11.00;4.00;9.00;12.00;6.00;2.00;0.00;P2;4.00;11.00;2.00;0.00;12.00;9.00;6.00;7.00
ld;2;2022 09 06 11 44;OM;P1;7.00;4.00;2.00;0.00;11.00;12.00;9.00;6.00;P2;12.00;6.00;11.00;4.00;9.00;1.00;0.00;7.00
ld;2;2022 09 06 11 44;OM;P1;12.00;6.00;4.00;9.00;0.00;11.00;7.00;2.00;P2;10.00;12.00;6.00;2.00;0.00;4.00;7.00;11.00
ld;2;2022 09 06 11 44;OM;P1;4.00;7.00;2.00;12.00;9.00;6.00;0.00;11.00;P2;11.00;10.00;2.00;6.00;4.00;0.00;12.00;7.00
ld;2;2022 09 06 11 44;FA;P1;6.00;0.00;12.00;2.00;9.00;4.00;11.00;7.00;P2;2.00;0.00;11.00;6.00;12.00;7.00;4.00;9.00
ld;2;2022 09 06 11 44;OM;P1;12.00;4.00;11.00;7.00;6.00;0.00;2.00;9.00;P2;2.00;12.00;6.00;10.00;4.00;7.00;0.00;11.00
ld;2;2022 09 06 11 44;OM;P1;11.00;7.00;12.00;4.00;0.00;9.00;6.00;2.00;P2;11.00;5.00;7.00;0.00;2.00;12.00;9.00;4.00
ld;2;2022 09 06 12 02
ld;2;2022 09 06 12 02;FA;P1;6.00;0.00;12.00;7.00;9.00;2.00;4.00;11.00;P2;9.00;6.00;4.00;2.00;11.00;0.00;12.00;7.00
ld;2;2022 09 06 12 02;FA;P1;9.00;7.00;12.00;4.00;6.00;0.00;2.00;11.00;P2;7.00;9.00;4.00;2.00;6.00;0.00;12.00;11.00
ld;2;2022 09 06 12 02;FA;P1;0.00;9.00;7.00;2.00;12.00;4.00;11.00;6.00;P2;4.00;2.00;0.00;12.00;7.00;6.00;9.00;11.00
ld;2;2022 09 06 12 02;OM;P1;9.00;12.00;6.00;11.00;7.00;4.00;2.00;0.00;P2;7.00;12.00;10.00;6.00;2.00;0.00;11.00;4.00
ld;2;2022 09 06 12 02;OM;P1;6.00;12.00;11.00;7.00;0.00;2.00;4.00;9.00;P2;9.00;5.00;11.00;4.00;12.00;0.00;7.00;2.00
ld;2;2022 09 06 12 02;FA;P1;7.00;9.00;0.00;6.00;2.00;11.00;4.00;12.00;P2;4.00;9.00;0.00;12.00;2.00;11.00;7.00;6.00
ld;2;2022 09 06 12 02;FA;P1;12.00;0.00;7.00;2.00;9.00;4.00;6.00;11.00;P2;12.00;11.00;0.00;7.00;6.00;4.00;2.00;9.00
ld;2;2022 09 06 12 02;OM;P1;11.00;7.00;6.00;2.00;4.00;0.00;9.00;12.00;P2;2.00;11.00;10.00;7.00;6.00;12.00;0.00;4.00
ld;2;2022 09 06 12 02;OM;P1;11.00;6.00;7.00;4.00;0.00;9.00;2.00;12.00;P2;10.00;11.00;7.00;2.00;4.00;12.00;6.00;0.00
ld;2;2022 09 06 12 02;FA;P1;11.00;9.00;4.00;0.00;7.00;12.00;2.00;6.00;P2;12.00;2.00;4.00;11.00;9.00;0.00;6.00;7.00
ld;2;2022 09 06 12 02;OM;P1;7.00;12.00;11.00;6.00;9.00;2.00;4.00;0.00;P2;4.00;2.00;5.00;7.00;0.00;12.00;11.00;9.00
ld;2;2022 09 06 12 02;OM;P1;0.00;4.00;2.00;6.00;12.00;7.00;11.00;9.00;P2;9.00;11.00;7.00;4.00;12.00;0.00;2.00;5.00
ld;2;2022 09 06 12 02;FA;P1;9.00;2.00;12.00;11.00;4.00;6.00;7.00;0.00;P2;11.00;2.00;4.00;12.00;6.00;7.00;0.00;9.00
ld;2;2022 09 06 12 02;OM;P1;0.00;2.00;4.00;9.00;6.00;11.00;12.00;7.00;P2;0.00;12.00;9.00;4.00;7.00;1.00;11.00;6.00
ld;2;2022 09 06 12 02;FA;P1;9.00;11.00;7.00;6.00;12.00;4.00;0.00;2.00;P2;2.00;6.00;9.00;12.00;7.00;4.00;0.00;11.00
ld;2;2022 09 06 12 02;OM;P1;6.00;12.00;4.00;9.00;0.00;11.00;2.00;7.00;P2;5.00;11.00;2.00;4.00;12.00;7.00;9.00;0.00
ld;2;2022 09 06 12 02;OM;P1;11.00;4.00;7.00;12.00;2.00;9.00;0.00;6.00;P2;12.00;7.00;1.00;0.00;4.00;11.00;6.00;9.00
ld;2;2022 09 06 12 10
ld;2;2022 09 06 12 10;OM;P1;9.00;11.00;4.00;6.00;2.00;7.00;12.00;0.00;P2;11.00;0.00;9.00;6.00;1.00;7.00;12.00;4.00
ld;2;2022 09 06 12 10;FA;P1;0.00;4.00;12.00;9.00;2.00;6.00;11.00;7.00;P2;4.00;9.00;0.00;2.00;11.00;12.00;6.00;7.00
ld;2;2022 09 06 12 10;OM;P1;0.00;9.00;4.00;12.00;7.00;11.00;6.00;2.00;P2;4.00;0.00;11.00;12.00;9.00;1.00;7.00;6.00
ld;2;2022 09 06 12 10;OM;P1;11.00;9.00;2.00;4.00;6.00;12.00;0.00;7.00;P2;9.00;12.00;0.00;4.00;5.00;7.00;2.00;11.00
ld;2;2022 09 06 12 10;FA;P1;12.00;9.00;11.00;6.00;7.00;4.00;2.00;0.00;P2;4.00;2.00;11.00;7.00;0.00;9.00;6.00;12.00
ld;2;2022 09 06 12 10;OM;P1;6.00;7.00;2.00;12.00;11.00;4.00;0.00;9.00;P2;12.00;9.00;7.00;0.00;5.00;11.00;2.00;4.00
ld;2;2022 09 06 12 10;FA;P1;2.00;12.00;0.00;11.00;6.00;4.00;9.00;7.00;P2;11.00;4.00;2.00;9.00;6.00;12.00;7.00;0.00
ld;2;2022 09 06 12 10;OM;P1;9.00;0.00;4.00;11.00;7.00;6.00;2.00;12.00;P2;1.00;0.00;7.00;9.00;12.00;11.00;4.00;6.00
ld;2;2022 09 06 12 10;FA;P1;12.00;4.00;9.00;2.00;11.00;0.00;7.00;6.00;P2;9.00;0.00;6.00;11.00;12.00;4.00;2.00;7.00
ld;2;2022 09 06 12 10;FA;P1;6.00;0.00;11.00;7.00;2.00;4.00;9.00;12.00;P2;12.00;2.00;0.00;7.00;9.00;4.00;11.00;6.00
ld;2;2022 09 06 12 10;OM;P1;4.00;11.00;12.00;9.00;7.00;0.00;2.00;6.00;P2;7.00;10.00;2.00;6.00;11.00;12.00;0.00;4.00
ld;2;2022 09 06 12 10;OM;P1;6.00;2.00;7.00;12.00;4.00;9.00;11.00;0.00;P2;7.00;6.00;10.00;11.00;2.00;12.00;4.00;0.00
ld;2;2022 09 06 12 10;FA;P1;4.00;6.00;0.00;12.00;11.00;7.00;2.00;9.00;P2;4.00;6.00;11.00;0.00;7.00;9.00;2.00;12.00
ld;2;2022 09 06 12 10;FA;P1;4.00;11.00;9.00;7.00;6.00;2.00;12.00;0.00;P2;0.00;9.00;7.00;4.00;6.00;11.00;2.00;12.00
ld;2;2022 09 06 12 10;OM;P1;6.00;9.00;7.00;11.00;4.00;2.00;0.00;12.00;P2;1.00;11.00;9.00;12.00;4.00;6.00;0.00;7.00
ld;2;2022 09 06 12 10;OM;P1;11.00;7.00;6.00;4.00;9.00;0.00;2.00;12.00;P2;11.00;7.00;4.00;12.00;1.00;6.00;9.00;0.00
ld;2;2022 09 06 12 10;OM;P1;7.00;0.00;9.00;6.00;4.00;11.00;2.00;12.00;P2;12.00;9.00;2.00;0.00;4.00;5.00;11.00;7.00
ld;2;2022 09 06 12 10;OM;P1;4.00;6.00;2.00;0.00;9.00;11.00;12.00;7.00;P2;0.00;4.00;7.00;11.00;5.00;2.00;9.00;12.00
ld;2;2022 09 06 12 10;FA;P1;0.00;7.00;6.00;2.00;12.00;4.00;11.00;9.00;P2;0.00;7.00;11.00;2.00;6.00;9.00;12.00;4.00
ld;1;2022 09 06 22 47
ld;1;2022 09 06 22 47;OM;P1;5.00;4.00;12.00;9.00;2.00;0.00;11.00;7.00;P2;9.00;4.00;0.00;7.00;1.00;12.00;5.00;11.00
ld;1;2022 09 06 22 47;OM;P1;9.00;12.00;2.00;11.00;7.00;4.00;5.00;0.00;P2;11.00;1.00;9.00;4.00;12.00;5.00;7.00;0.00
ld;1;2022 09 06 22 47;OM;P1;11.00;5.00;4.00;9.00;7.00;2.00;12.00;0.00;P2;0.00;5.00;11.00;9.00;1.00;4.00;7.00;12.00
ld;1;2022 09 06 22 47;FA;P1;12.00;2.00;11.00;4.00;0.00;7.00;9.00;5.00;P2;7.00;5.00;9.00;4.00;12.00;0.00;11.00;2.00
ld;1;2022 09 06 22 47;FA;P1;11.00;0.00;2.00;5.00;7.00;4.00;12.00;9.00;P2;12.00;4.00;9.00;11.00;5.00;0.00;7.00;2.00
ld;1;2022 09 06 22 47;FA;P1;0.00;7.00;5.00;12.00;4.00;11.00;2.00;9.00;P2;9.00;11.00;0.00;2.00;4.00;5.00;12.00;7.00
ld;1;2022 09 06 22 51
ld;1;2022 09 06 22 51;FA;P1;4.00;0.00;7.00;9.00;11.00;12.00;5.00;2.00;P2;5.00;9.00;11.00;12.00;0.00;4.00;7.00;2.00
ld;1;2022 09 06 22 51;FA;P1;4.00;9.00;0.00;5.00;7.00;11.00;2.00;12.00;P2;11.00;5.00;4.00;7.00;0.00;9.00;12.00;2.00
ld;1;2022 09 06 22 51;FA;P1;9.00;5.00;0.00;12.00;4.00;2.00;11.00;7.00;P2;12.00;2.00;4.00;7.00;9.00;11.00;0.00;5.00
ld;1;2022 09 06 22 51;FA;P1;11.00;5.00;7.00;0.00;9.00;2.00;4.00;12.00;P2;4.00;12.00;0.00;11.00;7.00;5.00;9.00;2.00
ld;1;2022 09 06 22 51;OM;P1;4.00;0.00;7.00;2.00;5.00;9.00;12.00;11.00;P2;6.00;12.00;7.00;2.00;0.00;11.00;9.00;4.00
ld;1;2022 09 06 22 51;FA;P1;9.00;5.00;11.00;12.00;4.00;7.00;2.00;0.00;P2;9.00;5.00;12.00;0.00;2.00;11.00;4.00;7.00
ld;1;2022 09 06 22 51;FA;P1;5.00;11.00;12.00;0.00;2.00;9.00;7.00;4.00;P2;9.00;0.00;7.00;12.00;11.00;4.00;5.00;2.00
ld;1;2022 09 06 22 51;OM;P1;11.00;0.00;9.00;4.00;2.00;5.00;7.00;12.00;P2;9.00;12.00;6.00;0.00;4.00;2.00;11.00;7.00
ld;1;2022 09 06 22 51;OM;P1;2.00;7.00;11.00;9.00;5.00;12.00;0.00;4.00;P2;1.00;4.00;0.00;12.00;9.00;7.00;11.00;5.00
ld;1;2022 09 06 22 57
ld;1;2022 09 06 22 57;FA;P1;7.00;4.00;11.00;0.00;5.00;12.00;9.00;2.00;P2;4.00;2.00;9.00;7.00;12.00;11.00;5.00;0.00
ld;1;2022 09 06 22 57;FA;P1;9.00;11.00;0.00;4.00;7.00;5.00;2.00;12.00;P2;9.00;0.00;5.00;4.00;11.00;12.00;7.00;2.00
ld;1;2022 09 06 22 57;FA;P1;5.00;11.00;2.00;7.00;12.00;4.00;0.00;9.00;P2;7.00;4.00;11.00;0.00;5.00;12.00;9.00;2.00
ld;1;2022 09 06 22 57;FA;P1;5.00;9.00;7.00;2.00;11.00;12.00;4.00;0.00;P2;9.00;0.00;4.00;2.00;7.00;5.00;11.00;12.00
ld;1;2022 09 06 22 57;OM;P1;7.00;0.00;12.00;11.00;5.00;9.00;4.00;2.00;P2;5.00;7.00;4.00;12.00;9.00;1.00;11.00;0.00
ld;1;2022 09 06 22 57;FA;P1;11.00;2.00;5.00;4.00;9.00;7.00;0.00;12.00;P2;4.00;2.00;9.00;5.00;11.00;0.00;7.00;12.00
ld;1;2022 09 06 22 57;OM;P1;9.00;2.00;11.00;5.00;4.00;12.00;7.00;0.00;P2;11.00;1.00;5.00;0.00;9.00;7.00;4.00;12.00
ld;1;2022 09 06 23 03
ld;1;2022 09 06 23 03;OM;P1;4.00;0.00;7.00;12.00;11.00;5.00;2.00;9.00;P2;4.00;12.00;0.00;10.00;2.00;7.00;5.00;11.00
ld;1;2022 09 06 23 03;OM;P1;12.00;2.00;4.00;5.00;7.00;11.00;0.00;9.00;P2;7.00;12.00;0.00;9.00;5.00;11.00;1.00;4.00
ld;1;2022 09 06 23 03;FA;P1;12.00;4.00;0.00;7.00;9.00;2.00;11.00;5.00;P2;0.00;11.00;7.00;9.00;4.00;12.00;2.00;5.00
ld;1;2022 09 06 23 03;FA;P1;12.00;9.00;11.00;7.00;0.00;5.00;2.00;4.00;P2;12.00;0.00;7.00;9.00;2.00;11.00;5.00;4.00
ld;1;2022 09 06 23 11
ld;1;2022 09 06 23 11;FA;P1;7.00;11.00;4.00;5.00;2.00;9.00;0.00;12.00;P2;11.00;5.00;9.00;7.00;0.00;2.00;4.00;12.00
ld;1;2022 09 06 23 11;FA;P1;5.00;7.00;12.00;0.00;9.00;2.00;11.00;4.00;P2;7.00;9.00;0.00;12.00;4.00;11.00;2.00;5.00
ld;1;2022 09 06 23 18
ld;1;2022 09 06 23 18;FA;P1;2.00;12.00;7.00;0.00;5.00;9.00;11.00;4.00;P2;0.00;4.00;12.00;2.00;5.00;11.00;7.00;9.00
ld;1;2022 09 06 23 18;FA;P1;12.00;4.00;11.00;2.00;7.00;9.00;0.00;5.00;P2;7.00;11.00;0.00;9.00;12.00;2.00;5.00;4.00
ld;1;2022 09 06 23 18;FA;P1;12.00;4.00;5.00;2.00;11.00;9.00;7.00;0.00;P2;5.00;0.00;12.00;4.00;7.00;9.00;2.00;11.00
ld;1;2022 09 06 23 18;OM;P1;11.00;12.00;9.00;4.00;2.00;0.00;7.00;5.00;P2;12.00;11.00;7.00;1.00;5.00;9.00;0.00;4.00
ld;1;2022 09 06 23 18;FA;P1;0.00;2.00;7.00;11.00;4.00;9.00;12.00;5.00;P2;9.00;4.00;5.00;2.00;0.00;7.00;11.00;12.00
ld;1;2022 09 06 23 18;OM;P1;12.00;2.00;4.00;7.00;0.00;9.00;5.00;11.00;P2;4.00;11.00;12.00;1.00;7.00;9.00;0.00;5.00
ld;1;2022 09 06 23 18;FA;P1;4.00;12.00;0.00;7.00;11.00;5.00;9.00;2.00;P2;9.00;2.00;7.00;5.00;0.00;4.00;12.00;11.00
ld;1;2022 09 07 13 31
ld;1;2022 09 07 13 31;OM;P1;7.00;4.00;2.00;9.00;12.00;5.00;0.00;11.00;P2;2.00;0.00;7.00;9.00;11.00;12.00;6.00;4.00
ld;1;2022 09 07 13 31;FA;P1;9.00;11.00;12.00;5.00;7.00;4.00;2.00;0.00;P2;11.00;9.00;2.00;0.00;12.00;5.00;4.00;7.00
ld;1;2022 09 07 13 31;FA;P1;2.00;12.00;7.00;11.00;5.00;0.00;4.00;9.00;P2;12.00;7.00;9.00;0.00;4.00;11.00;2.00;5.00
ld;1;2022 09 07 13 31;FA;P1;0.00;9.00;5.00;4.00;11.00;2.00;12.00;7.00;P2;7.00;5.00;11.00;0.00;4.00;2.00;9.00;12.00
ld;1;2022 09 07 13 36
ld;1;2022 09 07 13 36;FA;P1;12.00;11.00;2.00;0.00;4.00;9.00;7.00;5.00;P2;7.00;4.00;9.00;11.00;5.00;12.00;0.00;2.00
ld;1;2022 09 07 13 36;FA;P1;0.00;4.00;7.00;9.00;5.00;2.00;12.00;11.00;P2;9.00;12.00;2.00;5.00;4.00;11.00;0.00;7.00
ld;1;2022 09 07 13 36;FA;P1;0.00;7.00;5.00;4.00;12.00;2.00;11.00;9.00;P2;2.00;9.00;4.00;12.00;0.00;7.00;11.00;5.00
ld;1;2022 09 07 13 36;FA;P1;9.00;11.00;5.00;2.00;12.00;7.00;4.00;0.00;P2;9.00;7.00;4.00;11.00;5.00;12.00;0.00;2.00
ld;1;2022 09 07 13 42
ld;1;2022 09 07 13 42;FA;P1;11.00;9.00;12.00;2.00;5.00;0.00;7.00;4.00;P2;11.00;4.00;0.00;5.00;2.00;9.00;12.00;7.00
ld;1;2022 09 07 13 42;FA;P1;12.00;0.00;7.00;11.00;2.00;9.00;5.00;4.00;P2;2.00;7.00;9.00;0.00;11.00;4.00;5.00;12.00
ld;1;2022 09 07 13 42;OM;P1;2.00;9.00;11.00;12.00;4.00;7.00;0.00;5.00;P2;10.00;0.00;2.00;12.00;7.00;4.00;5.00;11.00
ld;1;2022 09 07 13 42;OM;P1;12.00;0.00;9.00;5.00;2.00;11.00;7.00;4.00;P2;10.00;4.00;7.00;12.00;0.00;2.00;11.00;5.00
ld;1;2022 09 07 13 48
ld;1;2022 09 07 13 48;OM;P1;7.00;5.00;0.00;11.00;9.00;4.00;2.00;12.00;P2;0.00;10.00;5.00;11.00;7.00;4.00;2.00;12.00
ld;1;2022 09 07 13 48;FA;P1;0.00;11.00;7.00;5.00;2.00;12.00;4.00;9.00;P2;9.00;12.00;7.00;11.00;2.00;0.00;5.00;4.00
ld;1;2022 09 07 13 48;FA;P1;2.00;12.00;0.00;9.00;7.00;11.00;5.00;4.00;P2;5.00;7.00;0.00;9.00;2.00;11.00;12.00;4.00
ld;1;2022 09 07 13 48;OM;P1;12.00;0.00;5.00;4.00;11.00;7.00;2.00;9.00;P2;6.00;9.00;7.00;2.00;4.00;12.00;11.00;0.00
ld;1;2022 09 07 13 54
ld;1;2022 09 07 13 54;OM;P1;2.00;7.00;4.00;9.00;11.00;5.00;12.00;0.00;P2;11.00;6.00;2.00;0.00;12.00;9.00;7.00;4.00
ld;1;2022 09 07 13 54;OM;P1;5.00;12.00;0.00;9.00;7.00;4.00;11.00;2.00;P2;7.00;1.00;9.00;0.00;5.00;11.00;4.00;12.00
ld;1;2022 09 07 13 54;FA;P1;9.00;11.00;4.00;0.00;5.00;7.00;12.00;2.00;P2;12.00;5.00;11.00;0.00;2.00;7.00;9.00;4.00
ld;1;2022 09 07 13 54;FA;P1;5.00;12.00;2.00;11.00;4.00;0.00;9.00;7.00;P2;9.00;12.00;0.00;7.00;2.00;4.00;11.00;5.00
ld;1;2022 09 07 13 54;FA;P1;0.00;9.00;7.00;4.00;2.00;11.00;12.00;5.00;P2;2.00;0.00;7.00;4.00;12.00;11.00;9.00;5.00
ld;1;2022 09 07 13 54;FA;P1;7.00;4.00;12.00;11.00;9.00;5.00;2.00;0.00;P2;5.00;0.00;2.00;11.00;4.00;7.00;9.00;12.00
ld;1;2022 09 07 13 54;FA;P1;0.00;5.00;2.00;9.00;11.00;7.00;12.00;4.00;P2;11.00;0.00;7.00;12.00;4.00;5.00;2.00;9.00
ld;1;2022 09 07 14 01
ld;1;2022 09 07 14 01;OM;P1;4.00;7.00;5.00;12.00;2.00;0.00;9.00;11.00;P2;0.00;6.00;9.00;7.00;4.00;2.00;12.00;11.00
ld;1;2022 09 07 14 01;OM;P1;0.00;12.00;9.00;2.00;5.00;7.00;11.00;4.00;P2;5.00;7.00;11.00;12.00;1.00;0.00;9.00;4.00
